0.774273	0.970557	1.18338	0.981223	0.444258	0.417977	0.435399	0.541091	0.29888	0.527862	1.08862	1.19935	0.247514	0.539791	0.3875	0.600544	1.06942	0.321431	0.162673	0.571671	0.89629	0.784709	0.30136	0.489667	0.956929	0.655242	0.537227	0.402872	
0.660484	1.06099	1.24298	0.769264	0.387233	0.274129	0.278544	0.282593	0.471074	0.403482	0.961813	0.886285	0.0853183	0.341021	0.341597	0.215653	1.03341	0.107586	0.0751843	0.533424	0.75917	0.609357	0.25875	0.271852	0.876004	0.427422	0.392334	0.221323	
0.568782	1.05027	1.216	0.58882	0.397374	0.226715	0.12287	0.0497551	0.391282	0.174992	0.796644	0.546998	0.163435	0.161873	0.191553	-0.168298	0.982022	-0.0325871	0.00977777	0.318338	0.625752	0.485624	0.191159	0.11905	0.768026	0.295661	0.283698	0.102515	
0.536723	0.942598	1.11035	0.511448	0.464506	0.317455	0.00778967	-0.0717422	0.0843873	-0.0908053	0.61988	0.309427	0.43812	0.0776261	-0.0145785	-0.450585	0.942087	-0.0500608	0.0135541	-0.0151766	0.518267	0.460712	0.122572	0.0979012	0.663405	0.321643	0.246504	0.116054	
0.59912	0.806184	0.970386	0.595055	0.563201	0.561299	-0.0273074	-0.00372795	-0.301236	-0.27481	0.481102	0.264216	0.779717	0.13035	-0.203993	-0.534786	0.954159	0.0827734	0.130246	-0.31821	0.466777	0.571658	0.0999477	0.25969	0.591688	0.530464	0.297951	0.304462	
0.750806	0.715333	0.841082	0.828519	0.646235	0.906929	0.0244649	0.252553	-0.580971	-0.293341	0.414682	0.414112	1.01978	0.301408	-0.308056	-0.401852	1.02971	0.338461	0.356684	-0.454187	0.47299	0.799085	0.152356	0.581771	0.557065	0.85718	0.414479	0.637106	
0.947937	0.717649	0.750362	1.14079	0.666216	1.25581	0.132818	0.624498	-0.624319	-0.129869	0.427336	0.68416	1.02927	0.528307	-0.303892	-0.102497	1.14838	0.644615	0.641158	-0.357115	0.51576	1.07762	0.274062	0.976963	0.546558	1.19236	0.542005	1.02262	
1.10513	0.81248	0.687852	1.40065	0.583234	1.48059	0.236391	0.972616	-0.412837	0.146117	0.485723	0.941348	0.749621	0.715879	-0.228076	0.247905	1.24356	0.893319	0.887277	-0.064681	0.545474	1.29819	0.414758	1.30641	0.523428	1.39817	0.6056	1.32689	
1.13118	0.926549	0.6143	1.46769	0.384974	1.47631	0.269612	1.14609	-0.0388579	0.406745	0.519214	1.04061	0.231455	0.778819	-0.140517	0.50784	1.23153	0.986349	0.999718	0.28961	0.502984	1.35206	0.504871	1.43201	0.451154	1.36277	0.544047	1.42535	
0.950397	0.963184	0.471915	1.24411	0.0805644	1.19338	0.178195	1.0339	0.308406	0.507368	0.454647	0.892634	-0.398877	0.657578	-0.118948	0.564007	1.03571	0.855953	0.906138	0.524618	0.336142	1.16171	0.465362	1.26071	0.292949	1.04719	0.322454	1.23978	
0.530722	0.816972	0.211067	0.701289	-0.297395	0.653044	-0.0600913	0.597453	0.423859	0.337285	0.236482	0.476002	-0.946786	0.348271	-0.212562	0.35622	0.61335	0.488437	0.586853	0.468733	0.0123537	0.702907	0.241453	0.771124	0.0410434	0.478854	-0.0480807	0.768136	
-0.0905615	0.440822	-0.177617	-0.0847041	-0.700188	-0.0432971	-0.417902	-0.0900054	0.187598	-0.115371	-0.143714	-0.134258	-1.25281	-0.096017	-0.42185	-0.0831432	-0.00650387	-0.0626498	0.0933969	0.0581606	-0.452991	0.0326359	-0.164868	0.0422084	-0.283149	-0.233455	-0.509015	0.0982956	
-0.818375	-0.13363	-0.652533	-0.960594	-1.07594	-0.753483	-0.831828	-0.881977	-0.399626	-0.768799	-0.631628	-0.799711	-1.23848	-0.586019	-0.696474	-0.651688	-0.732036	-0.697195	-0.4757	-0.654445	-1.00313	-0.735715	-0.69779	-0.781058	-0.637273	-0.94777	-0.976793	-0.62566	
-1.5137	-0.813864	-1.129	-1.73324	-1.37546	-1.33088	-1.21799	-1.5957	-1.19419	-1.4672	-1.12511	-1.3671	-0.920192	-1.01514	-0.951891	-1.2113	-1.41924	-1.28977	-0.997472	-1.50272	-1.54525	-1.45364	-1.25158	-1.52464	-0.954768	-1.5295	-1.35789	-1.24142	
-2.04462	-1.44568	-1.5133	-2.23462	-1.5733	-1.67672	-1.50522	-2.08225	-1.97438	-2.03823	-1.50883	-1.70016	-0.440046	-1.29408	-1.1194	-1.63386	-1.92537	-1.73367	-1.37502	-2.26591	-1.98319	-1.98913	-1.71351	-2.04772	-1.19021	-1.8807	-1.59043	-1.6238	
-2.3202	-1.89959	-1.73144	-2.38108	-1.65937	-1.7668	-1.64878	-2.26801	-2.4969	-2.34549	-1.69856	-1.75326	0.0146359	-1.37442	-1.14634	-1.84282	-2.15188	-1.96372	-1.5556	-2.736	-2.24203	-2.26342	-1.98596	-2.27931	-1.31241	-1.98432	-1.64983	-1.72074	
-2.33005	-2.11674	-1.77321	-2.20368	-1.65564	-1.66215	-1.65364	-2.18206	-2.62069	-2.35188	-1.67906	-1.56567	0.237677	-1.26992	-1.05066	-1.84042	-2.09168	-1.98423	-1.55969	-2.80837	-2.30176	-2.28136	-2.03703	-2.24599	-1.34155	-1.89397	-1.57005	-1.57495	
-2.14277	-2.11225	-1.68675	-1.83515	-1.59835	-1.4802	-1.56733	-1.94242	-2.35067	-2.12544	-1.49994	-1.2421	0.120016	-1.04102	-0.90293	-1.70117	-1.8309	-1.85728	-1.46359	-2.51798	-2.19963	-2.12517	-1.90363	-2.05559	-1.31638	-1.71187	-1.42097	-1.30005	
-1.87369	-1.9797	-1.56177	-1.45295	-1.52885	-1.34375	-1.45358	-1.69855	-1.8066	-1.79974	-1.26432	-0.91586	-0.34818	-0.778584	-0.784639	-1.53768	-1.51012	-1.67423	-1.35861	-2.00024	-2.01492	-1.91441	-1.66681	-1.84683	-1.28871	-1.54606	-1.28154	-1.03549	
-1.63297	-1.8098	-1.47901	-1.20196	-1.47398	-1.32466	-1.36462	-1.56557	-1.19422	-1.5144	-1.06729	-0.681642	-1.0379	-0.561472	-0.755424	-1.43951	-1.2653	-1.51238	-1.31212	-1.44582	-1.82761	-1.74997	-1.42244	-1.72475	-1.29106	-1.45762	-1.20554	-0.883546	
-1.48765	-1.67747	-1.47909	-1.15199	-1.43404	-1.42605	-1.3206	-1.58857	-0.702155	-1.36759	-0.965361	-0.588646	-1.69932	-0.443768	-0.815866	-1.45545	-1.1782	-1.41067	-1.34058	-1.02316	-1.69437	-1.68412	-1.23848	-1.72986	-1.31312	-1.46771	-1.19641	-0.887335	
-1.44847	-1.59489	-1.55476	-1.27419	-1.40055	-1.5876	-1.31114	-1.73476	-0.458974	-1.3855	-0.966562	-0.613127	-2.09636	-0.438452	-0.927877	-1.5719	-1.25648	-1.3696	-1.41758	-0.830919	-1.63088	-1.70884	-1.14793	-1.83406	-1.3288	-1.53434	-1.22778	-1.0204	
-1.46559	-1.50421	-1.64581	-1.46126	-1.34641	-1.71029	-1.29371	-1.90521	-0.470972	-1.51034	-1.01685	-0.691096	-2.0507	-0.515323	-1.00526	-1.718	-1.42826	-1.34615	-1.47697	-0.859021	-1.60577	-1.76114	-1.12712	-1.94767	-1.28998	-1.58966	-1.24216	-1.19947	
-1.46103	-1.33879	-1.67957	-1.57983	-1.25	-1.70433	-1.21644	-1.98395	-0.638922	-1.63383	-1.04298	-0.750585	-1.52714	-0.617676	-0.960184	-1.79777	-1.58179	-1.28597	-1.44999	-1.0074	-1.56508	-1.75891	-1.1194	-1.96874	-1.16732	-1.56761	-1.18288	-1.32659	
-1.37351	-1.05363	-1.60597	-1.53474	-1.10508	-1.53075	-1.04453	-1.89222	-0.808255	-1.64327	-0.983952	-0.736559	-0.646982	-0.684026	-0.744455	-1.73245	-1.62185	-1.15183	-1.29801	-1.13264	-1.4606	-1.64476	-1.06404	-1.83045	-0.964425	-1.43347	-1.02119	-1.3294	
-1.19241	-0.672182	-1.42999	-1.31896	-0.93194	-1.22751	-0.788844	-1.63268	-0.855808	-1.48855	-0.826146	-0.651987	0.334571	-0.672578	-0.373174	-1.50364	-1.5138	-0.947468	-1.03799	-1.1318	-1.2865	-1.42389	-0.934534	-1.54053	-0.727431	-1.21108	-0.776073	-1.19737	
-0.973568	-0.294651	-1.22433	-1.02033	-0.785318	-0.901268	-0.509421	-1.29064	-0.75162	-1.20249	-0.624284	-0.547434	1.11021	-0.587095	0.0608903	-1.16198	-1.31034	-0.727181	-0.748471	-0.984883	-1.09084	-1.16728	-0.762158	-1.18528	-0.542208	-0.973157	-0.518917	-0.988849	
-0.810949	-0.0619841	-1.09177	-0.782842	-0.723311	-0.681282	-0.293483	-0.999341	-0.5545	-0.888264	-0.461177	-0.499327	1.42693	-0.464471	0.425979	-0.811656	-1.11994	-0.565585	-0.533451	-0.757255	-0.957078	-0.981597	-0.613649	-0.893381	-0.49432	-0.820018	-0.33723	-0.803085	
-0.787975	-0.0823735	-1.1169	-0.729576	-0.788256	-0.659681	-0.223679	-0.877331	-0.392514	-0.669198	-0.417777	-0.564105	1.16389	-0.354527	0.597233	-0.557771	-1.05096	-0.525905	-0.48188	-0.566322	-0.958485	-0.954563	-0.567122	-0.776769	-0.631392	-0.82058	-0.305575	-0.728916	
-0.929404	-0.376894	-1.31856	-0.904033	-0.974365	-0.841863	-0.334822	-0.969244	-0.377581	-0.626869	-0.522272	-0.748493	0.406455	-0.291383	0.5139	-0.462563	-1.15566	-0.617535	-0.620692	-0.510675	-1.11918	-1.10501	-0.660558	-0.871617	-0.931167	-0.978982	-0.440167	-0.796471	
-1.18335	-0.857897	-1.63516	-1.24304	-1.22757	-1.14581	-0.600772	-1.22998	-0.555845	-0.770629	-0.738375	-0.996812	-0.596383	-0.281316	0.199805	-0.521419	-1.39945	-0.792959	-0.90574	-0.628579	-1.39648	-1.37146	-0.874988	-1.12733	-1.30228	-1.23753	-0.695075	-0.969242	
-1.44518	-1.3735	-1.95248	-1.60223	-1.46553	-1.43236	-0.9407	-1.54124	-0.882177	-1.03388	-0.988029	-1.21846	-1.52075	-0.308476	-0.256459	-0.667564	-1.68091	-0.967848	-1.23947	-0.879866	-1.69023	-1.63207	-1.13849	-1.42587	-1.62397	-1.4858	-0.985569	-1.15886	
-1.58722	-1.72697	-2.13819	-1.80703	-1.59752	-1.54982	-1.24253	-1.75035	-1.24242	-1.29761	-1.16456	-1.31612	-2.07342	-0.320852	-0.724343	-0.786917	-1.86139	-1.04401	-1.49924	-1.16394	-1.8748	-1.74534	-1.34822	-1.61833	-1.78059	-1.59752	-1.2104	-1.24729	
-1.51891	-1.77607	-2.10588	-1.72885	-1.5629	-1.40082	-1.39623	-1.72752	-1.48606	-1.43009	-1.19945	-1.22993	-2.08138	-0.270769	-1.07112	-0.762061	-1.83284	-0.955353	-1.58079	-1.34811	-1.85027	-1.61031	-1.40841	-1.58455	-1.7111	-1.48139	-1.29143	-1.14229	
-1.22677	-1.49653	-1.84829	-1.34572	-1.3522	-0.977541	-1.33493	-1.42357	-1.4965	-1.34761	-1.07819	-0.959064	-1.56407	-0.123841	-1.21417	-0.529234	-1.56409	-0.694515	-1.4358	-1.3343	-1.58737	-1.21251	-1.26911	-1.28541	-1.43416	-1.11798	-1.2005	-0.812592	
-0.790416	-0.9715	-1.44955	-0.757452	-1.02181	-0.378163	-1.06486	-0.894673	-1.25124	-1.04991	-0.855685	-0.571288	-0.727496	0.113213	-1.13842	-0.103885	-1.12452	-0.325267	-1.09271	-1.10369	-1.1478	-0.642692	-0.956581	-0.783089	-1.04129	-0.577912	-0.976932	-0.309474	
-0.36344	-0.384458	-1.06126	-0.1638	-0.68173	0.22269	-0.66858	-0.290911	-0.851514	-0.636986	-0.637458	-0.189008	0.131385	0.383988	-0.910113	0.408309	-0.668136	0.0343317	-0.655453	-0.748059	-0.674545	-0.0737709	-0.574731	-0.228947	-0.673407	-0.00410924	-0.712631	0.240356	
-0.109493	0.0664035	-0.83886	0.218287	-0.455453	0.639028	-0.2695	0.204627	-0.447325	-0.246932	-0.532417	0.0685743	0.707471	0.611705	-0.628296	0.856023	-0.368249	0.257651	-0.257056	-0.395869	-0.337714	0.304607	-0.255987	0.197715	-0.471348	0.429615	-0.512645	0.684024	
-0.137003	0.247476	-0.876334	0.23872	-0.429494	0.741785	0.0134359	0.44541	-0.193035	-0.0106714	-0.604766	0.111587	0.811031	0.71921	-0.390594	1.09973	-0.346435	0.260871	-0.0124393	-0.178848	-0.262165	0.359994	-0.112389	0.361723	-0.507872	0.584002	-0.451963	0.896535	
