0.197596	0.24045	0.0469129	0.352265	-0.891585	-0.166203	0.104195	-0.523426	0.738463	-0.188748	-1.2567	0.323784	-0.0924124	-0.133453	-0.0881939	0.22097	0.37798	0.62206	-0.0804865	0.603662	-0.157685	0.59813	0.182984	0.166408	-0.273148	0.341479	-0.531203	-0.0670094	
0.209386	0.184695	-0.0513112	0.611076	-1.70465	0.121993	0.562908	-0.200392	1.02041	0.175761	-2.31946	0.00407446	-0.2097	-0.192715	0.21264	0.746562	0.70549	1.11107	0.778069	0.87368	-0.361667	1.10545	0.845514	0.79415	-0.751691	0.724371	-0.53684	0.299322	
0.0854126	0.00534733	-0.222988	0.634318	-2.11572	0.39095	0.969814	0.242114	1.18972	0.580949	-2.99707	-0.465761	-0.334384	-0.251027	0.4865	1.20651	0.764056	1.35231	1.55088	1.10651	-0.548754	1.29992	1.35918	1.302	-1.13967	0.899635	-0.463148	0.628627	
-0.112094	-0.234962	-0.42344	0.441564	-2.08449	0.611144	1.21981	0.739084	1.18191	0.918689	-3.19123	-0.93388	-0.498268	-0.304025	0.641257	1.48342	0.584126	1.35586	2.1064	1.23878	-0.659275	1.18648	1.62611	1.63262	-1.40528	0.824015	-0.38183	0.855699	
-0.289688	-0.450562	-0.599806	0.12081	-1.69016	0.762101	1.24783	1.20499	0.955068	1.08892	-2.9152	-1.2424	-0.706441	-0.342533	0.617006	1.5019	0.271866	1.18791	2.36425	1.21389	-0.653972	0.858836	1.60897	1.76983	-1.5465	0.524513	-0.359477	0.944788	
-0.356095	-0.549584	-0.695934	-0.197192	-1.10743	0.84198	1.04582	1.55132	0.545563	1.04107	-2.28229	-1.27783	-0.953667	-0.33626	0.404888	1.25612	-0.0229452	0.95009	2.31255	1.02186	-0.522467	0.469812	1.34152	1.74013	-1.57795	0.104124	-0.4372	0.905011	
-0.249836	-0.458471	-0.664521	-0.389079	-0.528933	0.858772	0.647167	1.70734	0.0260103	0.779721	-1.46012	-1.01459	-1.21281	-0.26382	0.0430927	0.807415	-0.162573	0.735458	1.99243	0.685936	-0.275059	0.168272	0.90734	1.58805	-1.52106	-0.302302	-0.614505	0.775738	
0.0333735	-0.171862	-0.484304	-0.384048	-0.107747	0.822115	0.142195	1.63355	-0.510952	0.364951	-0.638602	-0.526617	-1.42109	-0.139298	-0.375862	0.256909	-0.0679557	0.607858	1.48713	0.254318	0.0535846	0.0549237	0.424787	1.36163	-1.3891	-0.570746	-0.836631	0.605058	
0.445474	0.264705	-0.160387	-0.175391	0.0849949	0.74269	-0.366774	1.33514	-0.968511	-0.113702	0.0278184	0.0385471	-1.52595	0.00296213	-0.749283	-0.279024	0.263024	0.586237	0.893441	-0.208175	0.420251	0.154845	0.00810482	1.10142	-1.18584	-0.622314	-1.02868	0.432037	
0.900264	0.763082	0.271084	0.169782	0.0782278	0.629571	-0.777961	0.858638	-1.29852	-0.571656	0.44877	0.504403	-1.47954	0.0966963	-0.983656	-0.714197	0.753982	0.646469	0.300331	-0.652137	0.782459	0.412553	-0.262078	0.829427	-0.914326	-0.462309	-1.10822	0.269812	
1.30323	1.21231	0.752763	0.545526	-0.0386835	0.491859	-1.01054	0.284781	-1.48221	-0.941206	0.597099	0.728075	-1.25367	0.0761379	-1.01501	-0.996575	1.28502	0.746094	-0.216631	-1.0354	1.0978	0.730324	-0.343484	0.56508	-0.582708	-0.16727	-1.01209	0.112351	
1.58482	1.51772	1.21275	0.84177	-0.143294	0.342562	-1.03918	-0.291559	-1.54002	-1.20125	0.521194	0.649884	-0.849675	-0.102392	-0.835945	-1.13231	1.73081	0.835646	-0.612594	-1.33491	1.34025	0.999844	-0.248678	0.322522	-0.210755	0.139314	-0.724129	-0.0638347	
1.709	1.61685	1.57662	0.982253	-0.155085	0.20139	-0.875779	-0.784682	-1.50099	-1.35685	0.29801	0.305471	-0.306432	-0.422115	-0.48631	-1.15473	2.0014	0.883258	-0.864247	-1.53484	1.48989	1.14997	-0.0257757	0.122545	0.157631	0.339656	-0.280772	-0.272293	
1.6814	1.50718	1.78501	0.94436	-0.052349	0.0850969	-0.573812	-1.1414	-1.38291	-1.43354	0.0175379	-0.191967	0.30406	-0.808912	-0.0457584	-1.11466	2.06303	0.877667	-0.975018	-1.62248	1.54075	1.16136	0.255265	-0.0165343	0.472207	0.361304	0.236181	-0.514917	
1.5357	1.20748	1.80424	0.757138	0.128248	0.00142986	-0.190614	-1.35412	-1.18569	-1.45805	-0.246056	-0.695685	0.904339	-1.17009	0.404476	-1.0641	1.93699	0.82904	-0.964741	-1.58768	1.50084	1.06576	0.527414	-0.0871364	0.692052	0.194463	0.733923	-0.780084	
