0.178656	0.54027	0.0349538	0.385923	0.0517867	0.232173	-0.245868	-0.281434	-0.118811	-0.102577	0.598165	0.122495	0.153697	-0.61076	-0.210271	-0.594346	-0.0449055	0.165725	-0.490712	-0.365964	-0.0883284	0.22718	-0.0409329	0.054907	0.266715	0.0949173	0.195493	-0.10817	
0.0446731	0.450886	-0.517992	0.381955	0.0138978	0.275278	0.105855	-0.0516041	0.331454	0.239272	-0.21032	-0.163084	-0.0958425	-0.891628	-0.129523	-0.483868	-0.128937	0.324979	-0.089196	0.0819987	-0.195638	0.270954	0.188341	0.284124	-0.317889	-0.00967621	0.224037	0.0674826	
-0.0381204	0.212163	-0.897564	0.317966	-0.023919	0.246657	0.422143	0.129637	0.751532	0.556853	-0.781467	-0.478878	-0.29404	-1.07338	-0.0495479	-0.328438	-0.165506	0.419042	0.254425	0.516895	-0.251377	0.286712	0.3737	0.427751	-0.810011	-0.118003	0.221281	0.173498	
-0.0474662	-0.120224	-0.95625	0.229135	-0.0332082	0.153719	0.622402	0.230913	1.02817	0.779383	-0.990171	-0.768691	-0.474502	-1.16223	-0.0394993	-0.211823	-0.100539	0.459503	0.472044	0.842591	-0.191416	0.295284	0.489452	0.472208	-1.06649	-0.234339	0.164916	0.157143	
0.000484283	-0.452724	-0.667847	0.164365	-0.0058825	0.0360064	0.656154	0.254914	1.08668	0.861687	-0.854844	-0.957897	-0.675785	-1.17459	-0.144689	-0.18134	0.0823826	0.466666	0.547119	0.995128	-0.00401258	0.319995	0.523717	0.438032	-1.04044	-0.339793	0.0366415	0.0299011	
0.0566858	-0.687225	-0.141603	0.157751	0.0456556	-0.0588674	0.53161	0.237858	0.923862	0.802845	-0.524063	-0.996091	-0.923505	-1.11357	-0.342482	-0.230069	0.341124	0.459062	0.51221	0.966004	0.257895	0.3694	0.487867	0.369061	-0.789575	-0.411328	-0.155701	-0.144766	
0.0658661	-0.771663	0.431921	0.208606	0.1001	-0.0915998	0.31003	0.228571	0.604931	0.645824	-0.214764	-0.874289	-1.20687	-0.972697	-0.567063	-0.290899	0.5889	0.442679	0.432442	0.797942	0.499908	0.424674	0.406012	0.312419	-0.440646	-0.423391	-0.377135	-0.269757	
-0.0103145	-0.715199	0.863157	0.273563	0.145809	-0.0553352	0.0830028	0.266105	0.240564	0.459947	-0.0989371	-0.636482	-1.47326	-0.754939	-0.726133	-0.288794	0.727077	0.407946	0.369579	0.570043	0.629514	0.446693	0.31075	0.296406	-0.134269	-0.370837	-0.56565	-0.259947	
-0.171186	-0.594541	1.03774	0.28184	0.185313	0.0216334	-0.0604632	0.358847	-0.0604517	0.313756	-0.23137	-0.37275	-1.64866	-0.473042	-0.751361	-0.163539	0.684067	0.346525	0.360725	0.363106	0.601311	0.39242	0.233323	0.319895	0.0425709	-0.276799	-0.654055	-0.0847755	
-0.375137	-0.511635	0.950603	0.166294	0.237361	0.0896904	-0.0686229	0.483588	-0.232623	0.248796	-0.525644	-0.183623	-1.66798	-0.169964	-0.619175	0.0784487	0.450986	0.258295	0.40587	0.231585	0.440613	0.237602	0.198329	0.358453	0.0812853	-0.183524	-0.594906	0.215129	
-0.551744	-0.554817	0.690818	-0.10572	0.322494	0.0971181	0.0606856	0.597342	-0.264082	0.272175	-0.813903	-0.157818	-1.50527	0.0979259	-0.362105	0.382808	0.0849186	0.161893	0.476556	0.191161	0.232308	-0.00508154	0.21838	0.377202	0.0416278	-0.147669	-0.376431	0.539337	
-0.644729	-0.76607	0.385181	-0.510325	0.441728	0.0213307	0.279575	0.657743	-0.190235	0.362045	-0.926462	-0.317614	-1.17574	0.273028	-0.0587245	0.673139	-0.313959	0.0821328	0.534186	0.226129	0.0741181	-0.289657	0.282771	0.347429	0.00995267	-0.199179	-0.037835	0.780161	
